Dirección,Territorio (1 al 7),Coordenadas (click derecho en maps),Nombre,Categoría,Icono (JPG o PNG),Foto (Si aplica)**,Descripción
"PLAZA EL PINAR, Castelar Sur 148",3,"-33.49264563641403, -70.62321427484889",OPERATIVO GOBIERNO EN TU BARRIO EN PLAZA EL PINAR,SOCIAL Y COMUNITARIO,00107 OPERATIVOS SOCIALES.png,,"ATENCIONES SOCIALES EN OPERATIVOS GOBIERNO EN TU BARRIO - 298 personas atendidas en 6 operativos OPERATIVO JUNTO A DUOC UC, PLAZA EL PINAR"
Francisca de Rimini 3463 (Escuela Ciudad de Frankfort),3,"-33.489222827927314, -70.62299873251892",Capacitación OTEC 2024,EMPRENDEDORES,0046 CAPACITACION OTEC.png,,"CAPACITACIÓN OTEC 2024 
Fomento del empleo y emprendimiento local - Francisca de Rimini 3463 (Escuela Ciudad de Frankfort)"
"Patio Outlet, Av. Carlos Valdovinos 200",3,"-33.48600730825891, -70.62742457484906",Capacitación OTEC 2024,EMPRENDEDORES,0046 CAPACITACION OTEC.png,,"CAPACITACIÓN OTEC 2024
Promoviendo y aumentando la empleabilidad - Patio Outlet"
"Carlos Valdovinos 200, Outlet La Fábrica",3,"-33.48599836018845, -70.6274674901887",Feria de Emprendedores 2024,EMPRENDEDORES,07 FERIA EMPRENDEDORES.png,,"FERIA EMPRENDEDORES 2024: OUTLET LA FABRICA (GRUPO
PATIO). FERIA EMPRENDEDORES, Carlos Valdovinos 200, Outlet La Fábrica"
"Carlos Valdovinos 200, Outlet La Fábrica",3,"-33.48599836018845, -70.6274674901887","Operativo OMIL, Feria Laboral",EMPRENDEDORES,0035 FERIA OMIL.png,,"OPERATIVOS OMIL EN TERRENO 2024 
FERIA LABORAL: OUTLET LA FABRICA"
ALCALDE PEDRO ALARCÓN 164-A,3,"-33.490522112730815, -70.62233188250958","Operativo OMIL, Capacitación",EMPRENDEDORES,0044 OPERATIVO DE RECLUTAMIENTO.png,,"OPERATIVOS OMIL EN TERRENO 2024 
CAPACITACIÓN: JJVV GERMAN RIESCO"
"JJVV EL PINAR, CASTELAR NORTE 120",3,"-33.49249952033069, -70.62282514785825","Operativo OMIL, Capacitación",EMPRENDEDORES,0044 OPERATIVO DE RECLUTAMIENTO.png,,"OPERATIVOS OMIL EN TERRENO 2024 
CAPACITACIÓN:  JJVV EL PINAR"
DESDE ESPACIO MUJERES A ESTADIO MUNICIPAL,3,"-33.49023019667346, -70.62943168938865",Caminata de Conmemoración día de la mujer 2024,MUJER,0042 CONMEMORACIÓN MES DE LAS MUJERES.png,,"ACTIVIDAD - CAMINATA MUJERES: DESDE ESPACIO MUJERES A ESTADIO MUNICIPAL
Conmemoración día de la Mujer: En el año 2024, se realizaron diversas actividades entre los días 8 y 30 de marzo, enfocadas en distintas áreas de la vida de las mujeres de San Joaquín (salud y deporte, recreación, organización social y asociatividad, etc.), con un enfoque feminista que invita a la reflexión a las vecinas de la comuna."
"JJVV GERMAN RIESCO, ALCALDE PEDRO ALARCÓN 164-A",3,"-33.49040326883389, -70.6223981766933","Trayectoría de mamás, Conmemoración día de la mujer 2024",MUJER,0042 CONMEMORACIÓN MES DE LAS MUJERES.png,,"ACTIVIDAD - TRAYECTORIA DE MAMÁS: JJVV GERMAN RIESCO
Conmemoración día de la Mujer: En el año 2024, se realizaron diversas actividades entre los días 8 y 30 de marzo, enfocadas en distintas áreas de la vida de las mujeres de San Joaquín (salud y deporte, recreación, organización social y asociatividad, etc.), con un enfoque feminista que invita a la reflexión a las vecinas de la comuna."
"JJVV GERMAN RIESCO, ALCALDE PEDRO ALARCÓN 164-A",3,"-33.49040326883389, -70.6223981766933","Certificación Org. Taller de Crochet 3, Conmemoración día de la mujer 2024",MUJER,0042 CONMEMORACIÓN MES DE LAS MUJERES.png,,"ACTIVIDAD -  CERTIFICACIÓN ORG. TALLER CROCHET 3: JJVV GRMAN RIESCO
Conmemoración día de la Mujer: En el año 2024, se realizaron diversas actividades entre los días 8 y 30 de marzo, enfocadas en distintas áreas de la vida de las mujeres de San Joaquín (salud y deporte, recreación, organización social y asociatividad, etc.), con un enfoque feminista que invita a la reflexión a las vecinas de la comuna."
"JJVV VILLA NAVIDAD, CORELLI ESQUINA PEDRO ALARCÓN",3,"-33.49042631647545, -70.62053083067443","Certificación Org. Taller de Crochet 1, Conmemoración día de la mujer 2024",MUJER,0042 CONMEMORACIÓN MES DE LAS MUJERES.png,,"Conmemoración día de la Mujer: En el año 2024, se realizaron diversas actividades entre los días 8 y 30 de marzo, enfocadas en distintas áreas de la vida de las mujeres de San Joaquín (salud y deporte, recreación, organización social y asociatividad, etc.), con un enfoque feminista que invita a la reflexión a las vecinas de la comuna.     "
"Av. Carlos Valdovinos #200 “Outlet La Fábrica”, Carlos Valdovinos 200",3,"-33.48600730825891, -70.62742457484906","Feria de Emprendimiento ""Programa mujeres jefas de hogar""",MUJER,07 FERIA EMPRENDEDORES.png,,"ACTIVIDAD - CERTIF ORG. TALLER CROCHET 1: JJVV VILLA NAVIDAD
Conmemoración día de la Mujer: En el año 2024, se realizaron diversas actividades entre los días 8 y 30 de marzo, enfocadas en distintas áreas de la vida de las mujeres de San Joaquín (salud y deporte, recreación, organización social y asociatividad, etc.), con un enfoque feminista que invita a la reflexión a las vecinas de la comuna."
"JUNTA DE VECINOS SALOMÓN SUMAR, DARWIN 230",3,"-33.485998695418566, -70.62848223958221",Operativo Social JJVV Salomón Sumar,GOBIERNO EN TU BARRIO Y SERVICIOS,00107 OPERATIVOS SOCIALES.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVO SOCIAL: 09-ABR, JUNTA DE VECINOS, SALOMON SUMAR, DARWIN 230"
"JUNTA DE VECINOS SOL NACIENTE, PJE AREAS VERDES, ENTRE RIETER Y LAS INDUSTRIAS",3,"-33.49114753526497, -70.62903181414289",Operativo Social JJVV Sol Naciente,GOBIERNO EN TU BARRIO Y SERVICIOS,00107 OPERATIVOS SOCIALES.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVO SOCIAL: 30-MAY, JUNTA DE VECINOS SOL NACIENTE, PJE AREAS VERDES, ENTRE RIETER Y LAS INDUSTRIAS, INTERIOR (SUMAR 3)"
"JUNTA DE VECINOS VILLA BRASIL, JOSE INGENIEROS 3250",3,"-33.48642931701173, -70.62433628834442",Operativo Social JJVV Villa Brasil,GOBIERNO EN TU BARRIO Y SERVICIOS,00107 OPERATIVOS SOCIALES.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVO SOCIAL: 11-JUN, JUNTA DE VECINOS VILLA BRASIL, JOSE INGENIEROS 3250"
"JUNTA DE VECINOS EL PINAR, CASTELAR NORTE 120",3,"-33.492517415127274, -70.62272858834405",Operativo Social JJVV EL Pinar,GOBIERNO EN TU BARRIO Y SERVICIOS,00107 OPERATIVOS SOCIALES.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVO SOCIAL: 24-SEPT, JUNTA DE VECINOS EL PINAR, CASTELAR NORTE 120"
"JUNTA DE VECINOS CASTELAR NORTE, CASTELAR NORTE 250",3,"-33.492362183102756, -70.6261878171791",Operativo Social JJVV Castelar Norte,GOBIERNO EN TU BARRIO Y SERVICIOS,00107 OPERATIVOS SOCIALES.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVO SOCIAL: 05-NOV, JUNTA DE VECINOS CASTELAR NORTE, CASTELAR NORTE 250"
"PLAZA EL PINAR, Castelar Sur 48",3,"-33.492645567741455, -70.6232250242406",Operativo Social junto a DUOC UC,GOBIERNO EN TU BARRIO Y SERVICIOS,00107 OPERATIVOS SOCIALES.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVO SOCIAL: 16-NOV, OPERAT JUNTO A DUOC UC, PLAZA EL PINAR"
"Junta de Vecinos Salomon Sumar, Darwin 230",3,"-33.48601659155853, -70.62843932424258",Audiencia en terreno JJVV Salomón Sumar,GOBIERNO EN TU BARRIO Y SERVICIOS,00105 AUDIENCIA EN TERRENO.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
AUDIENCIAS EN TERRENO: Junio, Junta de Vecinos Salomon Sumar/ El Pinar, Darwin 230"
"Plaza El Pinar, Castelar Norte 120",3,"-33.49243688851352, -70.62285733436298",Audiencia en terreno en EL Pinar,GOBIERNO EN TU BARRIO Y SERVICIOS,00105 AUDIENCIA EN TERRENO.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
AUDIENCIAS EN TERRENO: Junio, El Pinar, Castelar Norte 120"
"JUNTA DE VECINOS SOL NACIENTE, PJE AREAS VERDES, ENTRE RIETER Y LAS INDUSTRIAS",3,"-33.49114753526497, -70.62903181414289",Operativo veterinario JJVV Sol Naciente,GOBIERNO EN TU BARRIO Y SERVICIOS,00103 OPERATIVO VETERINARIO.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVO VETERINARIO: 09-abr, JJVV SOL NACIENTE, PASAJE AREAS VERDES, SUMAR 3 INTERIOR"
FCA DE RIMINI ESQUINA CARLOS VALDOVINOS,3,"-33.48666748702206, -70.62361526968473",Operativo veterinario Agrupación animalistas de San Joaquín,GOBIERNO EN TU BARRIO Y SERVICIOS,00103 OPERATIVO VETERINARIO.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVO VETERINARIO: 13-abr., AGRUP ANIMALISTAS DE SANJOAQUÍN, FCA DE RIMINI ESQUINA CARLOS VALDOVINOS"
"JUNTA DE VECINOS SAN PABLO 2 Y 3, SALOMÓN SUMAR 3599 A",3,"-33.48844282599337, -70.62835387669351",3 Operativos veterinarios JJVV San Pablo 2 y 3,GOBIERNO EN TU BARRIO Y SERVICIOS,00103 OPERATIVO VETERINARIO.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVO VETERINARIO: 07-may, 12-nov, 18-dic, JUNTA DE VECINOS SAN PABLO 2 Y 3, SALOMÓN SUMAR 3599 A"
"JJVV CASTELAR NORTE, CASTELAR NORTE 250",3,"-33.492362183102756, -70.6261878171791",Operativo veterinario JJVv Castelar Norte,GOBIERNO EN TU BARRIO Y SERVICIOS,00103 OPERATIVO VETERINARIO.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVO VETERINARIO: 31-may, JJVV CASTELAR NORTE, CASTELAR NORTE 250"
"JJVV VILLA VENEZUELA, RIO LOA FRENTE A 82",3,"-33.4930541598546, -70.61752787042306",3 Operativos veterinarios JJVV Villa Venezuela,GOBIERNO EN TU BARRIO Y SERVICIOS,00103 OPERATIVO VETERINARIO.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVO VETERINARIO: 21-jun, 09-ago, 09-ago, JJVV VILLA VENEZUELA, RIO LOA FRENTE A 82"
"Junta de Vecinos Salomon Sumar, Darwin 230",3,"-33.48601659155853, -70.62843932424258",9 Operativos veterarios JJVV Salomón Sumar,GOBIERNO EN TU BARRIO Y SERVICIOS,00103 OPERATIVO VETERINARIO.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVOS FALP:  09-feb, 05-abr, 24-may, 19-jul, 12-ago, 27-sept, 18-oct, 22-nov, 05-jul, JJVV SALOMON SUMAR, DARWIN 230"
"JJVV VILLA NAVIDAD, CORELLI ESQUINA PEDRO ALARCÓN",3,"-33.49042631647545, -70.62053083067443",Operativo veterinario JJVV Villa Navidad,GOBIERNO EN TU BARRIO Y SERVICIOS,00103 OPERATIVO VETERINARIO.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVO VETERINARIO: 12-jul, JJVV VILLA NAVIDAD, ALCALDE PEDRO ALARCON & CORELLI"
"JJVV GERMAN RIESCO, ALCALDE PEDRO ALARCÓN 164-A",3,"-33.49040326883389, -70.6223981766933",2 Operativos veterinarios JJVV Germán Riesco,GOBIERNO EN TU BARRIO Y SERVICIOS,00103 OPERATIVO VETERINARIO.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVO VETERINARIO: 24-jul, 27-nov, JJVV GERMAN RIESCO, ALCALDE PEDRO ALARCON 164"
"JJVV UNIDAD Y PROGRESO, PLAZA SUMAR, Lino 3396",3,"-33.48594555620432, -70.62841594601421",2 Operativos veterinarios JJVV Unidad y progreso,GOBIERNO EN TU BARRIO Y SERVICIOS,00103 OPERATIVO VETERINARIO.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVO VETERINARIO: 14-ago, 18-oct,  JJVV UNIDAD Y PROGRESO, PLAZA SUMAR"
"Plaza El Pinar, Castelar Norte 120",3,"-33.49243688851352, -70.62285733436298",2 Operativos veterinarios JJVV El Pinar,GOBIERNO EN TU BARRIO Y SERVICIOS,00103 OPERATIVO VETERINARIO.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVO VETERINARIO: 20-ago, 11-dic,  JJVV EL PINAR, CASTELAR NORTE 120"
"EL PINAR II, RIO RAPEL con AV. CENTRAL",3,"-33.49199497709253, -70.62391263251865",Opertivo veterinario JJVV El Pinar II,GOBIERNO EN TU BARRIO Y SERVICIOS,00103 OPERATIVO VETERINARIO.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVO VETERINARIO: 25-oct, JJVV EL PINAR II, RIO RAPEL con AV. CENTRAL"
"Plaza El Pinar, Castelar Norte 120",3,"-33.49243688851352, -70.62285733436298",2 Operativos FALP JJVV EL PInar,GOBIERNO EN TU BARRIO Y SERVICIOS,00109 OPERATIVO FALP.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVO FALP: 25-mar, 30-abr, JJVV EL PINAR, CASTELAR NORTE 120"
"JJVV GERMAN RIESCO, ALCALDE PEDRO ALARCÓN 164-A",3,"-33.49040326883389, -70.6223981766933",Operativo FALP JJVV Germán Riesco,GOBIERNO EN TU BARRIO Y SERVICIOS,00109 OPERATIVO FALP.png,,"GOBIERNO EN TU BARRIO Y SERVICIOS - OPERATIVOS Y SERVICIOS 2024
OPERATIVO FALP: 01-abr, 31-may,  JJVV GERMAN RIESCO, ALCALDE PEDRO ALARCON 164-A"
"Plaza El Pinar, Castelar Norte 120",3,"-33.49243688851352, -70.62285733436298","""Verano en tu barrio"" Plaza el Pinar",GOBIERNO EN TU BARRIO Y SERVICIOS,00110 VERANO EN TU BARRIO.png,,"VERANO EN TU BARRIO: 10-1-2024, PLAZA EL PINAR, CASTELAR NORTE CON CENTRAL"
"PLAZA SUMAR, Lino 3396",3,"-33.48594555620432, -70.62841594601421","""Verano en tu barrio"" Plaza Salomón Sumar",GOBIERNO EN TU BARRIO Y SERVICIOS,00110 VERANO EN TU BARRIO.png,,"VERANO EN TU BARRIO: 13-1-2024, PLAZA SALOMON SUMAR, DARWIN CON SALOMON SUMAR"
"PLAZA EL AGUA, AV. LAS INDUSTRIAS ESQ. EL PINAR",3,"-33.49192210706619, -70.62900302144065","""Verano en tu barrio"" Plaza El Agua",GOBIERNO EN TU BARRIO Y SERVICIOS,00110 VERANO EN TU BARRIO.png,,"VERANO EN TU BARRIO: 22-1-2024, PLAZA EL AGUA, AV. LAS INDUSTRIAS ESQ. EL PINAR"
"PLAZA GERMAN RIESCO, ALCALDE PEDRO ALARCÓN 164-A",3,"-33.49040326883389, -70.6223981766933","""Verano en tu barrio"" Plaza Germán Riesco",GOBIERNO EN TU BARRIO Y SERVICIOS,00110 VERANO EN TU BARRIO.png,,"VERANO EN TU BARRIO: 24-1-2024, PLAZA GERMAN RIESCO, ALC. PEDRO ALARCON 164-A"
Vicuña Mackenna 3897,3,"-33.48906567084825, -70.61842717454842",Proyecto Edificio Vicuña Mackenna (2022),PLANES MAESTROS Y DESARROLLO URBANO,0017 PROYECTOS EJECUTADOS.png,,"PROYECTO INMOBILIARIO CON MITIGACIONES EN EL ESPACIO PÚBLICO:
Proyecto Edificio Vicuña Mackenna 3897, ubicado en Vicuña Mackenna N° 3897, Terminado en el año 2022"
"Castelar Sur, entre Av. Central y Río Serrano",3,"-33.49318122795323, -70.62414256187171",Construcción Centro de atención integral del adulto mayor (En Postulación),PLANES MAESTROS Y DESARROLLO URBANO,0015 PROYECTO INMOBILIARIO.png,,PROYECTOS IMPACTO NIVEL COMUNAL:  En postulación: Construcción centro de atención integral del adulto mayor; comuna de San Joaquín
"JJVV VILLA NAVIDAD, CORELLI ESQUINA PEDRO ALARCÓN",3,"-33.49042631647545, -70.62053083067443",Construcción Centro Comunitario JJVV Villa Navidad (En elaboración),PLANES MAESTROS Y DESARROLLO URBANO,0015 PROYECTO INMOBILIARIO.png,,PROYECTOS IMPACTO NIVEL COMUNAL: En elaboración: Construcción Centro Comunitario JJVV Villa Navidad
"Castelar norte, San Joaquin",3,"-33.49258061189465, -70.62267996716345",Mejoramiento Bienes comunes Copropiedad Industrias (En elaboración),PLANES MAESTROS Y DESARROLLO URBANO,0015 PROYECTO INMOBILIARIO.png,,"PROYECTOS IMPACTO NIVEL COMUNAL: En elaboración: Mejoramiento Bienes comunes Copropiedad Industrias 1 Castelar norte, San Joaquin"
PH504 - Av. Alc. Carlos Valdovinos / esq. Las Flores,3,"-33.485414944730174, -70.62578564467216",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
PH1538 - 1° de Mayo / esq. Víctor Gandarillas,3,"-33.488231323275244, -70.62480395620878",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
PH1470 - 1° de Mayo / esq. Darwin,3,"-33.489721418265034, -70.62431308928537",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
PH1474 - Magdalena / esq. Salomón Sumar,3,"-33.48843712335864, -70.62817281080237",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
PH166 - Av. Las Industrias / esq. Alc. P. Alarcón,3,"-33.48998508222032, -70.62937444038957",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
PH1460 - Av. Las Industrias / esq. Alc. P. Alarcón,3,"-33.490104757087266, -70.62945088338729",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
PH775-El Pinar / esq. Av. Las Industrias,3,"-33.49159817516544, -70.62891575997212",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
PH774-El Pinar / esq. Río Maullín,3,"-33.49162725451011, -70.62679145048307",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
PH1537-1° de Mayo / esq. El Pinar,3,"-33.49147996535946, -70.62400204182725",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
PH426-Central / esq. El Pinar,3,"-33.49185806645173, -70.62384703819673",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
PH643-El Pinar / esq. Avenida Central,3,"-33.49160243424225, -70.62369492881952",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
PH642-El Pinar / esq. Pintor Goya,3,"-33.491685198506524, -70.6216644965814",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
PH167-Av. Las Industrias / esq. Industria,3,"-33.49309497490465, -70.62918004612112",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
PH638-Comercio / esq. Río Yelcho,3,"-33.49387786341898, -70.6284129343879",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
PH639-Comercio / esq. Río Valdivia,3,"-33.4939527420015, -70.62629195910215",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
PH640-Comercio / esq. Avenida Central,3,"-33.494009780700324, -70.62411132317357",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
PH425-Central / esq. Comercio,3,"-33.494158528490026, -70.62371167405696",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
PH1539-Central / esq. Comercio,3,"-33.493854322210915, -70.62382969124576",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
PH1463-Comercio / esq. Georges Bizet,3,"-33.4941037267058, -70.62124672404984",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 20 diferentes puntos de parada de buses 
